obs close
1985/01/30 1095.970000000000
1985/02/06 1103.900000000000
1985/02/13 1121.660000000000
1985/02/20 1111.400000000000
1985/02/27 1106.650000000000
1985/03/06 1106.440000000000
1985/03/13 1091.630000000000
1985/03/20 1096.390000000000
1985/03/27 1098.930000000000
1985/04/03 1097.240000000000
1985/04/10 1099.560000000000
1985/04/17 1113.310000000000
1985/04/24 1116.590000000000
1985/05/01 1092.800000000000
1985/05/08 1105.590000000000
1985/05/15 1130.010000000000
1985/05/22 1152.430000000000
1985/05/29 1148.940000000000
1985/06/05 1165.650000000000
1985/06/12 1151.160000000000
1985/06/19 1146.720000000000
1985/06/26 1164.480000000000
1985/07/03 1173.900000000000
1985/07/10 1180.030000000000
1985/07/17 1200.010000000000
1985/07/24 1175.060000000000
1985/07/31 1168.080000000000
1985/08/07 1148.100000000000
1985/08/14 1148.520000000000
1985/08/21 1157.720000000000
1985/08/28 1156.660000000000
1985/09/04 1148.410000000000
1985/09/11 1133.720000000000
1985/09/18 1110.240000000000
1985/09/25 1105.480000000000
1985/10/02 1124.620000000000
1985/10/09 1115.950000000000
1985/10/16 1147.040000000000
1985/10/23 1154.330000000000
1985/10/30 1159.830000000000
1985/11/06 1176.960000000000
1985/11/13 1203.180000000000
1985/11/20 1213.650000000000
1985/11/27 1233.850000000000
1985/12/04 1244.420000000000
1985/12/11 1256.260000000000
1985/12/18 1276.140000000000
1985/12/25 1263.880000000000
1986/01/01 1276.670000000000
1986/01/08 1270.860000000000
1986/01/15 1270.220000000000
1986/01/22 1245.060000000000
1986/01/29 1282.380000000000
1986/02/05 1297.930000000000
1986/02/12 1318.120000000000
1986/02/19 1340.220000000000
1986/02/26 1364.650000000000
1986/03/05 1370.670000000000
1986/03/12 1418.570000000000
1986/03/19 1433.370000000000
1986/03/26 1445.320000000000
1986/04/02 1438.980000000000
1986/04/09 1427.770000000000
1986/04/16 1475.990000000000
1986/04/23 1473.340000000000
1986/04/30 1435.380000000000
1986/05/07 1438.980000000000
1986/05/14 1447.650000000000
1986/05/21 1435.380000000000
1986/05/28 1498.510000000000
1986/06/04 1482.330000000000
1986/06/11 1465.410000000000
1986/06/18 1486.980000000000
1986/06/25 1509.400000000000
1986/07/02 1534.780000000000
1986/07/09 1475.560000000000
1986/07/16 1434.010000000000
1986/07/23 1455.690000000000
1986/07/30 1438.980000000000
1986/08/06 1440.040000000000
1986/08/13 1494.390000000000
1986/08/20 1518.810000000000
1986/08/27 1537.530000000000
1986/09/03 1519.870000000000
1986/09/10 1497.450000000000
1986/09/17 1411.060000000000
1986/09/24 1438.660000000000
1986/10/01 1424.180000000000
1986/10/08 1441.090000000000
1986/10/15 1452.410000000000
1986/10/22 1439.930000000000
1986/10/29 1467.630000000000
1986/11/05 1500.520000000000
1986/11/12 1500.310000000000
1986/11/19 1444.580000000000
1986/11/26 1504.960000000000
1986/12/03 1533.720000000000
1986/12/10 1516.910000000000
1986/12/17 1496.820000000000
1986/12/24 1490.900000000000
1986/12/31 1465.310000000000
1987/01/07 1548.310000000000
1987/01/14 1592.190000000000
1987/01/21 1616.720000000000
1987/01/28 1657.120000000000
1987/02/04 1684.500000000000
1987/02/11 1675.620000000000
1987/02/18 1718.870000000000
1987/02/25 1712.630000000000
1987/03/04 1738.430000000000
1987/03/11 1748.790000000000
1987/03/18 1762.010000000000
1987/03/25 1802.820000000000
1987/04/01 1755.660000000000
1987/04/08 1781.780000000000
1987/04/15 1702.690000000000
1987/04/22 1718.760000000000
1987/04/29 1701.740000000000
1987/05/06 1760.210000000000
1987/05/13 1752.070000000000
1987/05/20 1660.290000000000
1987/05/27 1719.710000000000
1987/06/03 1747.520000000000
1987/06/10 1771.420000000000
1987/06/17 1812.760000000000
1987/06/24 1822.910000000000
1987/07/01 1803.030000000000
1987/07/08 1833.700000000000
1987/07/15 1845.960000000000
1987/07/22 1834.010000000000
1987/07/29 1871.550000000000
1987/08/05 1887.830000000000
1987/08/12 1963.540000000000
1987/08/19 1949.370000000000
1987/08/26 1976.650000000000
1987/09/02 1904.540000000000
1987/09/09 1858.760000000000
1987/09/16 1866.370000000000
1987/09/23 1902.530000000000
1987/09/30 1905.810000000000
1987/10/07 1887.940000000000
1987/10/14 1810.860000000000
1987/10/21 1533.400000000000
1987/10/28 1377.860000000000
1987/11/04 1470.910000000000
1987/11/11 1432.320000000000
1987/11/18 1454.730000000000
1987/11/25 1447.540000000000
1987/12/02 1387.380000000000
1987/12/09 1412.230000000000
1987/12/16 1462.770000000000
1987/12/23 1494.700000000000
1987/12/30 1464.670000000000
1988/01/06 1531.290000000000
1988/01/13 1458.650000000000
1988/01/20 1445.640000000000
1988/01/27 1482.750000000000
1988/02/03 1501.150000000000
1988/02/10 1525.150000000000
1988/02/17 1540.800000000000
1988/02/24 1570.620000000000
1988/03/02 1593.250000000000
1988/03/09 1601.710000000000
1988/03/16 1599.590000000000
1988/03/23 1605.300000000000
1988/03/30 1546.090000000000
1988/04/06 1583.520000000000
1988/04/13 1619.900000000000
1988/04/20 1534.570000000000
1988/04/27 1574.850000000000
1988/05/04 1557.510000000000
1988/05/11 1517.120000000000
1988/05/18 1506.860000000000
1988/05/25 1520.190000000000
1988/06/01 1589.650000000000
1988/06/08 1616.410000000000
1988/06/15 1635.440000000000
1988/06/22 1642.630000000000
1988/06/29 1619.160000000000
1988/07/06 1625.820000000000
1988/07/13 1610.060000000000
1988/07/20 1613.130000000000
1988/07/27 1572.740000000000
1988/08/03 1628.670000000000
1988/08/10 1567.340000000000
1988/08/17 1561.110000000000
1988/08/24 1564.170000000000
1988/08/31 1567.980000000000
1988/09/07 1590.080000000000
1988/09/14 1608.580000000000
1988/09/21 1613.970000000000
1988/09/28 1607.520000000000
1988/10/05 1624.340000000000
1988/10/12 1636.500000000000
1988/10/19 1651.410000000000
1988/10/26 1674.560000000000
1988/11/02 1660.080000000000
1988/11/09 1627.510000000000
1988/11/16 1575.060000000000
1988/11/23 1600.970000000000
1988/11/30 1627.300000000000
1988/12/07 1650.980000000000
1988/12/14 1635.970000000000
1988/12/21 1646.650000000000
1988/12/28 1647.490000000000
1989/01/04 1660.710000000000
1989/01/11 1677.520000000000
1989/01/18 1702.480000000000
1989/01/25 1716.430000000000
1989/02/01 1760.210000000000
1989/02/08 1773.110000000000
1989/02/15 1746.890000000000
1989/02/22 1729.330000000000
1989/03/01 1710.200000000000
1989/03/08 1749.420000000000
1989/03/15 1762.320000000000
1989/03/22 1727.850000000000
1989/03/29 1736.740000000000
1989/04/05 1760.000000000000
1989/04/12 1771.520000000000
1989/04/19 1815.510000000000
1989/04/26 1816.040000000000
1989/05/03 1822.380000000000
1989/05/10 1809.480000000000
1989/05/17 1871.340000000000
1989/05/24 1881.810000000000
1989/05/31 1891.110000000000
1989/06/07 1928.010000000000
1989/06/14 1912.050000000000
1989/06/21 1894.600000000000
1989/06/28 1923.040000000000
1989/07/05 1895.340000000000
1989/07/12 1947.150000000000
1989/07/19 1978.340000000000
1989/07/26 1989.340000000000
1989/08/02 2027.830000000000
1989/08/09 2042.840000000000
1989/08/16 2036.920000000000
1989/08/23 2028.460000000000
1989/08/30 2060.930000000000
1989/09/06 2053.210000000000
1989/09/13 2033.220000000000
1989/09/20 2034.910000000000
1989/09/27 2028.250000000000
1989/10/04 2093.390000000000
1989/10/11 2091.590000000000
1989/10/18 2001.820000000000
1989/10/25 2003.930000000000
1989/11/01 1996.740000000000
1989/11/08 1982.360000000000
1989/11/15 1995.900000000000
1989/11/22 2000.660000000000
1989/11/29 2011.650000000000
1989/12/06 2038.830000000000
1989/12/13 2061.980000000000
1989/12/20 2004.140000000000
1989/12/27 2037.450000000000
1990/01/03 2091.480000000000
1990/01/10 2031.430000000000
1990/01/17 1975.810000000000
1990/01/24 1931.190000000000
1990/01/31 1919.130000000000
1990/02/07 1948.840000000000
1990/02/14 1937.210000000000
1990/02/21 1914.590000000000
1990/02/28 1935.730000000000
1990/03/07 1964.280000000000
1990/03/14 1963.330000000000
1990/03/21 1975.380000000000
1990/03/28 1985.430000000000
1990/04/04 1980.570000000000
1990/04/11 1983.310000000000
1990/04/18 1976.550000000000
1990/04/25 1927.590000000000
1990/05/02 1938.590000000000
1990/05/09 1982.470000000000
1990/05/16 2042.210000000000
1990/05/23 2070.870000000000
1990/05/30 2080.380000000000
1990/06/06 2105.760000000000
1990/06/13 2104.170000000000
1990/06/20 2070.760000000000
1990/06/27 2049.930000000000
1990/07/04 2056.060000000000
1990/07/11 2084.190000000000
1990/07/18 2112.950000000000
1990/07/25 2062.930000000000
1990/08/01 2055.320000000000
1990/08/08 1960.370000000000
1990/08/15 1972.420000000000
1990/08/22 1842.160000000000
1990/08/29 1879.800000000000
1990/09/05 1881.380000000000
1990/09/12 1872.500000000000
1990/09/19 1838.880000000000
1990/09/26 1771.310000000000
1990/10/03 1805.990000000000
1990/10/10 1744.350000000000
1990/10/17 1729.760000000000
1990/10/24 1803.880000000000
1990/10/31 1757.040000000000
1990/11/07 1770.780000000000
1990/11/14 1847.020000000000
1990/11/21 1826.400000000000
1990/11/28 1838.880000000000
1990/12/05 1904.430000000000
1990/12/12 1905.910000000000
1990/12/19 1906.970000000000
1990/12/26 1909.620000000000
1991/01/02 1888.680000000000
1991/01/09 1807.790000000000
1991/01/16 1829.260000000000
1991/01/23 1904.960000000000
1991/01/30 1966.930000000000
1991/02/06 2065.900000000000
1991/02/13 2127.220000000000
1991/02/20 2106.920000000000
1991/02/27 2122.570000000000
1991/03/06 2173.220000000000
1991/03/13 2163.390000000000
1991/03/20 2128.600000000000
1991/03/27 2171.000000000000
1991/04/03 2192.990000000000
1991/04/10 2161.480000000000
1991/04/17 2254.430000000000
1991/04/24 2211.710000000000
1991/05/01 2199.650000000000
1991/05/08 2190.140000000000
1991/05/15 2136.950000000000
1991/05/22 2177.550000000000
1991/05/29 2214.030000000000
1991/06/05 2229.790000000000
1991/06/12 2184.320000000000
1991/06/19 2175.860000000000
1991/06/26 2152.180000000000
1991/07/03 2162.010000000000
1991/07/10 2176.810000000000
1991/07/17 2210.860000000000
1991/07/24 2196.060000000000
1991/07/31 2245.230000000000
1991/08/07 2260.130000000000
1991/08/14 2258.870000000000
1991/08/21 2261.620000000000
1991/08/28 2296.300000000000
1991/09/04 2262.250000000000
1991/09/11 2233.280000000000
1991/09/18 2244.060000000000
1991/09/25 2247.230000000000
1991/10/02 2258.550000000000
1991/10/09 2198.810000000000
1991/10/16 2284.450000000000
1991/10/23 2260.770000000000
1991/10/30 2289.000000000000
1991/11/06 2276.520000000000
1991/11/13 2319.560000000000
1991/11/20 2214.460000000000
1991/11/27 2201.660000000000
1991/12/04 2221.860000000000
1991/12/11 2204.940000000000
1991/12/18 2235.710000000000
1991/12/25 2353.820000000000
1992/01/01 2423.180000000000
1992/01/08 2434.390000000000
1992/01/15 2451.410000000000
1992/01/22 2433.970000000000
1992/01/29 2396.430000000000
1992/02/05 2420.010000000000
1992/02/12 2437.670000000000
1992/02/19 2388.080000000000
1992/02/26 2423.820000000000
1992/03/04 2396.640000000000
1992/03/11 2363.760000000000
1992/03/18 2389.030000000000
1992/03/25 2383.210000000000
1992/04/01 2362.380000000000
1992/04/08 2304.230000000000
1992/04/15 2422.970000000000
1992/04/22 2383.530000000000
1992/04/29 2395.800000000000
1992/05/06 2427.310000000000
1992/05/13 2426.040000000000
1992/05/20 2420.750000000000
1992/05/27 2401.820000000000
1992/06/03 2417.680000000000
1992/06/10 2372.320000000000
1992/06/17 2341.550000000000
1992/06/24 2345.360000000000
1992/07/01 2397.590000000000
1992/07/08 2384.270000000000
1992/07/15 2423.500000000000
1992/07/22 2391.040000000000
1992/07/29 2452.580000000000
1992/08/05 2456.170000000000
1992/08/12 2431.850000000000
1992/08/19 2436.290000000000
1992/08/26 2405.310000000000
1992/09/02 2432.060000000000
1992/09/09 2422.440000000000
1992/09/16 2443.270000000000
1992/09/23 2425.830000000000
1992/09/30 2426.250000000000
1992/10/07 2356.250000000000
1992/10/14 2383.210000000000
1992/10/21 2417.150000000000
1992/10/28 2441.580000000000
1992/11/04 2429.740000000000
1992/11/11 2459.240000000000
1992/11/18 2462.300000000000
1992/11/25 2496.780000000000
1992/12/02 2503.220000000000
1992/12/09 2531.770000000000
1992/12/16 2508.720000000000
1992/12/23 2548.270000000000
1992/12/30 2549.960000000000
1993/01/06 2528.710000000000
1993/01/13 2517.820000000000
1993/01/20 2525.960000000000
1993/01/27 2553.030000000000
1993/02/03 2605.900000000000
1993/02/10 2600.400000000000
1993/02/17 2524.370000000000
1993/02/24 2564.130000000000
1993/03/03 2616.050000000000
1993/03/10 2657.810000000000
1993/03/17 2615.200000000000
1993/03/24 2610.760000000000
1993/03/31 2637.300000000000
1993/04/07 2583.370000000000
1993/04/14 2619.430000000000
1993/04/21 2591.300000000000
1993/04/28 2557.790000000000
1993/05/05 2598.180000000000
1993/05/12 2601.770000000000
1993/05/19 2610.230000000000
1993/05/26 2642.380000000000
1993/06/02 2646.290000000000
1993/06/09 2598.710000000000
1993/06/16 2607.480000000000
1993/06/23 2589.720000000000
1993/06/30 2633.920000000000
1993/07/07 2597.750000000000
1993/07/14 2636.560000000000
1993/07/21 2618.060000000000
1993/07/28 2620.800000000000
1993/08/04 2632.120000000000
1993/08/11 2643.330000000000
1993/08/18 2673.780000000000
1993/08/25 2700.000000000000
1993/09/01 2716.180000000000
1993/09/08 2676.850000000000
1993/09/15 2703.390000000000
1993/09/22 2678.010000000000
1993/09/29 2702.650000000000
1993/10/06 2709.620000000000
1993/10/13 2714.810000000000
1993/10/20 2730.980000000000
1993/10/27 2722.310000000000
1993/11/03 2712.160000000000
1993/11/10 2712.900000000000
1993/11/17 2715.440000000000
1993/11/24 2697.680000000000
1993/12/01 2699.160000000000
1993/12/08 2727.710000000000
1993/12/15 2700.850000000000
1993/12/22 2729.610000000000
1993/12/29 2756.250000000000
1994/01/05 2741.870000000000
1994/01/12 2774.230000000000
1994/01/19 2780.360000000000
1994/01/26 2773.070000000000
1994/02/02 2830.690000000000
1994/02/09 2779.830000000000
1994/02/16 2776.130000000000
1994/02/23 2761.120000000000
1994/03/02 2722.420000000000
1994/03/09 2736.270000000000
1994/03/16 2752.770000000000
1994/03/23 2752.130000000000
1994/03/30 2615.310000000000
1994/04/06 2629.260000000000
1994/04/13 2616.580000000000
1994/04/20 2586.970000000000
1994/04/27 2634.230000000000
1994/05/04 2651.360000000000
1994/05/11 2585.380000000000
1994/05/18 2651.150000000000
1994/05/25 2665.210000000000
1994/06/01 2673.570000000000
1994/06/08 2676.000000000000
1994/06/15 2687.210000000000
1994/06/22 2643.120000000000
1994/06/29 2608.750000000000
1994/07/06 2606.850000000000
1994/07/13 2620.700000000000
1994/07/20 2640.260000000000
1994/07/27 2641.740000000000
1994/08/03 2691.860000000000
1994/08/10 2687.840000000000
1994/08/17 2711.100000000000
1994/08/24 2734.470000000000
1994/08/31 2770.210000000000
1994/09/07 2746.840000000000
1994/09/14 2733.100000000000
1994/09/21 2693.230000000000
1994/09/28 2710.790000000000
1994/10/05 2647.240000000000
1994/10/12 2710.580000000000
1994/10/19 2731.410000000000
1994/10/26 2684.780000000000
1994/11/02 2706.660000000000
1994/11/09 2696.410000000000
1994/11/16 2693.230000000000
1994/11/23 2603.040000000000
1994/11/30 2626.620000000000
1994/12/07 2610.130000000000
1994/12/14 2625.770000000000
1994/12/21 2653.370000000000
1994/12/28 2657.070000000000
1995/01/04 2658.870000000000
1995/01/11 2661.620000000000
1995/01/18 2706.560000000000
1995/01/25 2690.060000000000
1995/02/01 2706.880000000000
1995/02/08 2766.830000000000
1995/02/15 2782.900000000000
1995/02/22 2781.310000000000
1995/03/01 2788.930000000000
1995/03/08 2766.090000000000
1995/03/15 2814.200000000000
1995/03/22 2831.650000000000
1995/03/29 2874.360000000000
1995/04/05 2891.700000000000
1995/04/12 2897.630000000000
1995/04/19 2883.670000000000
1995/04/26 2923.530000000000
1995/05/03 2960.010000000000
1995/05/10 2986.130000000000
1995/05/17 2997.860000000000
1995/05/24 3002.730000000000
1995/05/31 3028.740000000000
1995/06/07 3034.240000000000
1995/06/14 3048.940000000000
1995/06/21 3083.410000000000
1995/06/28 3084.150000000000
1995/07/05 3100.320000000000
1995/07/12 3171.380000000000
1995/07/19 3118.300000000000
1995/07/26 3174.970000000000
1995/08/02 3173.810000000000
1995/08/09 3172.750000000000
1995/08/16 3170.430000000000
1995/08/23 3161.650000000000
1995/08/30 3186.920000000000
1995/09/06 3239.690000000000
1995/09/13 3281.870000000000
1995/09/20 3323.640000000000
1995/09/27 3291.810000000000
1995/10/04 3296.250000000000
1995/10/11 3283.250000000000
1995/10/18 3323.220000000000
1995/10/25 3285.360000000000
1995/11/01 3288.640000000000
1995/11/08 3336.540000000000
1995/11/15 3346.270000000000
1995/11/22 3380.530000000000
1995/11/29 3425.780000000000
1995/12/06 3498.110000000000
1995/12/13 3501.700000000000
1995/12/20 3421.760000000000
1995/12/27 3469.560000000000
1996/01/03 3517.140000000000
1996/01/10 3398.500000000000
1996/01/17 3439.530000000000
1996/01/24 3507.520000000000
1996/01/31 3595.390000000000
1996/02/07 3661.890000000000
1996/02/14 3693.930000000000
1996/02/21 3654.920000000000
1996/02/28 3643.920000000000
1996/03/06 3695.310000000000
1996/03/13 3614.740000000000
1996/03/20 3681.770000000000
1996/03/27 3680.610000000000
1996/04/03 3719.940000000000
1996/04/10 3604.900000000000
1996/04/17 3643.280000000000
1996/04/24 3689.810000000000
1996/05/01 3716.980000000000
1996/05/08 3658.300000000000
1996/05/15 3771.020000000000
1996/05/22 3845.560000000000
1996/05/29 3790.050000000000
1996/06/05 3842.280000000000
1996/06/12 3792.590000000000
1996/06/19 3757.060000000000
1996/06/26 3762.870000000000
1996/07/03 3810.460000000000
1996/07/10 3719.310000000000
1996/07/17 3596.130000000000
1996/07/24 3553.510000000000
1996/07/31 3623.620000000000
1996/08/07 3747.650000000000
1996/08/14 3739.290000000000
1996/08/21 3765.410000000000
1996/08/28 3772.600000000000
1996/09/04 3725.870000000000
1996/09/11 3785.400000000000
1996/09/18 3842.920000000000
1996/09/25 3862.580000000000
1996/10/02 3917.990000000000
1996/10/09 3926.550000000000
1996/10/16 3960.180000000000
1996/10/23 3974.770000000000
1996/10/30 3941.040000000000
1996/11/06 4055.550000000000
1996/11/13 4091.080000000000
1996/11/20 4153.360000000000
1996/11/27 4202.850000000000
1996/12/04 4157.910000000000
1996/12/11 4118.890000000000
1996/12/18 4072.680000000000
1996/12/25 4185.510000000000
1997/01/01 4118.790000000000
1997/01/08 4179.270000000000
1997/01/15 4282.780000000000
1997/01/22 4364.840000000000
1997/01/29 4293.890000000000
1997/02/05 4321.910000000000
1997/02/12 4439.700000000000
1997/02/19 4499.860000000000
1997/02/26 4463.590000000000
1997/03/05 4448.050000000000
1997/03/12 4478.400000000000
1997/03/19 4373.190000000000
1997/03/26 4392.010000000000
1997/04/02 4180.540000000000
1997/04/09 4232.560000000000
1997/04/16 4248.000000000000
1997/04/23 4279.290000000000
1997/04/30 4408.610000000000
1997/05/07 4493.310000000000
1997/05/14 4605.920000000000
1997/05/21 4612.370000000000
1997/05/28 4648.850000000000
1997/06/04 4654.340000000000
1997/06/11 4795.190000000000
1997/06/18 4899.970000000000
1997/06/25 4894.580000000000
1997/07/02 4987.730000000000
1997/07/09 5001.690000000000
1997/07/16 5130.800000000000
1997/07/23 5133.650000000000
1997/07/30 5218.880000000000
1997/08/06 5255.140000000000
1997/08/13 5058.680000000000
1997/08/20 5135.660000000000
1997/08/27 5033.620000000000
1997/09/03 5114.620000000000
1997/09/10 5082.050000000000
1997/09/17 5215.070000000000
1997/09/24 5226.280000000000
1997/10/01 5298.280000000000
1997/10/08 5388.060000000000
1997/10/15 5359.720000000000
1997/10/22 5379.910000000000
1997/10/29 5106.370000000000
1997/11/05 5242.140000000000
1997/11/12 5042.930000000000
1997/11/19 5222.370000000000
1997/11/26 5258.420000000000
1997/12/03 5394.190000000000
1997/12/10 5368.280000000000
1997/12/17 5356.550000000000
1997/12/24 5205.660000000000
1997/12/31 5405.190000000000
1998/01/07 5352.210000000000
1998/01/14 5301.140000000000
1998/01/21 5370.400000000000
1998/01/28 5384.360000000000
1998/02/04 5536.190000000000
1998/02/11 5612.010000000000
1998/02/18 5680.530000000000
1998/02/25 5713.830000000000
1998/03/04 5756.970000000000
1998/03/11 5892.740000000000
1998/03/18 5980.710000000000
1998/03/25 6056.210000000000
1998/04/01 6094.800000000000
1998/04/08 6065.940000000000
1998/04/15 6162.050000000000
1998/04/22 6192.190000000000
1998/04/29 6009.050000000000
1998/05/06 6075.350000000000
1998/05/13 6124.300000000000
1998/05/20 6118.280000000000
1998/05/27 5962.840000000000
1998/06/03 5936.410000000000
1998/06/10 6073.230000000000
1998/06/17 6012.750000000000
1998/06/24 6102.950000000000
1998/07/01 6191.980000000000
1998/07/08 6284.500000000000
1998/07/15 6296.550000000000
1998/07/22 6225.920000000000
1998/07/29 5999.750000000000
1998/08/05 5752.220000000000
1998/08/12 5767.550000000000
1998/08/19 5816.080000000000
1998/08/26 5705.160000000000
1998/09/02 5230.080000000000
1998/09/09 5292.890000000000
1998/09/16 5477.720000000000
1998/09/23 5571.830000000000
1998/09/30 5334.130000000000
1998/10/07 5124.880000000000
1998/10/14 5254.930000000000
1998/10/21 5597.730000000000
1998/10/28 5579.230000000000
1998/11/04 5869.900000000000
1998/11/11 5851.080000000000
1998/11/18 5957.870000000000
1998/11/25 6143.760000000000
1998/12/02 6045.950000000000
1998/12/09 6077.670000000000
1998/12/16 5951.850000000000
1998/12/23 6227.400000000000
1998/12/30 6283.650000000000
1999/01/06 6460.660000000000
1999/01/13 6246.110000000000
1999/01/20 6302.900000000000
1999/01/27 6218.200000000000
1999/02/03 6329.220000000000
1999/02/10 6118.070000000000
1999/02/17 6136.460000000000
1999/02/24 6255.100000000000
1999/03/03 6159.730000000000
1999/03/10 6412.760000000000
1999/03/17 6456.850000000000
1999/03/24 6308.180000000000
1999/03/31 6382.200000000000
1999/04/07 6515.850000000000
1999/04/14 6615.670000000000
1999/04/21 6700.680000000000
1999/04/28 6770.570000000000
1999/05/05 6772.900000000000
1999/05/12 6848.390000000000
1999/05/19 6762.320000000000
1999/05/26 6606.890000000000
1999/06/02 6561.000000000000
1999/06/09 6653.840000000000
1999/06/16 6684.400000000000
1999/06/23 6669.380000000000
1999/06/30 6853.150000000000
1999/07/07 6941.340000000000
1999/07/14 6924.740000000000
1999/07/21 6846.280000000000
1999/07/28 6771.420000000000
1999/08/04 6497.130000000000
1999/08/11 6452.300000000000
1999/08/18 6594.310000000000
1999/08/25 6766.760000000000
1999/09/01 6527.060000000000
1999/09/08 6575.490000000000
1999/09/15 6433.800000000000
1999/09/22 6356.500000000000
1999/09/29 6198.740000000000
1999/10/06 6448.920000000000
1999/10/13 6260.600000000000
1999/10/20 6278.580000000000
1999/10/27 6324.570000000000
1999/11/03 6571.150000000000
1999/11/10 6651.090000000000
1999/11/17 6814.880000000000
1999/11/24 6763.280000000000
1999/12/01 6711.890000000000
1999/12/08 6707.020000000000
1999/12/15 6681.860000000000
1999/12/22 6705.440000000000
1999/12/29 6830.950000000000
2000/01/05 6567.030000000000
2000/01/12 6766.550000000000
2000/01/19 6823.970000000000
2000/01/26 6644.850000000000
2000/02/02 6618.420000000000
2000/02/09 6523.780000000000
2000/02/16 6396.790000000000
2000/02/23 6224.020000000000
2000/03/01 6338.740000000000
2000/03/08 6251.510000000000
2000/03/15 6397.320000000000
2000/03/22 6801.450000000000
2000/03/29 6866.160000000000
2000/04/05 6878.530000000000
2000/04/12 6917.860000000000
2000/04/19 6696.030000000000
2000/04/26 6918.500000000000
2000/05/03 6681.650000000000
2000/05/10 6644.110000000000
2000/05/17 6883.290000000000
2000/05/24 6716.220000000000
2000/05/31 6805.250000000000
2000/06/07 6935.100000000000
2000/06/14 6944.090000000000
2000/06/21 6862.140000000000
2000/06/28 6811.700000000000
2000/07/05 6819.000000000000
2000/07/12 6990.610000000000
2000/07/19 6946.410000000000
2000/07/26 6818.050000000000
2000/08/02 6876.200000000000
2000/08/09 6984.690000000000
2000/08/16 7044.750000000000
2000/08/23 7107.870000000000
2000/08/30 7089.260000000000
2000/09/06 7131.560000000000
2000/09/13 7139.590000000000
2000/09/20 6913.530000000000
2000/09/27 6936.900000000000
2000/10/04 7033.010000000000
2000/10/11 6771.630000000000
2000/10/18 6609.740000000000
2000/10/25 6730.180000000000
2000/11/01 7026.240000000000
2000/11/08 6997.690000000000
2000/11/15 6884.450000000000
2000/11/22 6624.020000000000
2000/11/29 6739.910000000000
2000/12/06 6827.670000000000
2000/12/13 6907.820000000000
2000/12/20 6608.260000000000
2000/12/27 6911.620000000000
2001/01/03 6968.830000000000
2001/01/10 6802.400000000000
2001/01/17 6852.410000000000
2001/01/24 6939.120000000000
2001/01/31 7017.150000000000
2001/02/07 6974.430000000000
2001/02/14 6894.390000000000
2001/02/21 6658.700000000000
2001/02/28 6629.090000000000
2001/03/07 6721.830000000000
2001/03/14 6278.260000000000
2001/03/21 6081.380000000000
2001/03/28 6239.140000000000
2001/04/04 6055.680000000000
2001/04/11 6291.370000000000
2001/04/18 6619.370000000000
2001/04/25 6592.720000000000
2001/05/02 6754.820000000000
2001/05/09 6727.960000000000
2001/05/16 6901.790000000000
2001/05/23 6903.590000000000
2001/05/30 6747.200000000000
2001/06/06 6820.580000000000
2001/06/13 6690.210000000000
2001/06/20 6614.080000000000
2001/06/27 6513.420000000000
2001/07/04 6565.230000000000
2001/07/11 6378.290000000000
2001/07/18 6508.450000000000
2001/07/25 6411.060000000000
2001/08/01 6525.580000000000
2001/08/08 6390.970000000000
2001/08/15 6406.620000000000
2001/08/22 6362.950000000000
2001/08/29 6275.830000000000
2001/09/05 6222.320000000000
2001/09/12 6006.720000000000
2001/09/19 5597.520000000000
2001/09/26 5546.560000000000
2001/10/03 5880.580000000000
2001/10/10 5919.910000000000
2001/10/17 5899.300000000000
2001/10/24 5890.410000000000
2001/10/31 5776.850000000000
2001/11/07 6010.950000000000
2001/11/14 6127.270000000000
2001/11/21 6128.110000000000
2001/11/28 6082.010000000000
2001/12/05 6252.460000000000
2001/12/12 6084.020000000000
2001/12/19 6186.900000000000
2001/12/26 6224.020000000000
2002/01/02 6244.210000000000
2002/01/09 6207.410000000000
2002/01/16 6081.590000000000
2002/01/23 6107.600000000000
2002/01/30 6032.740000000000
2002/02/06 5898.130000000000
2002/02/13 6091.420000000000
2002/02/20 6017.930000000000
2002/02/27 6124.300000000000
2002/03/06 6377.120000000000
2002/03/13 6348.360000000000
2002/03/20 6369.300000000000
2002/03/27 6342.650000000000
2002/04/03 6245.690000000000
2002/04/10 6315.900000000000
2002/04/17 6275.300000000000
2002/04/24 6144.710000000000
2002/05/01 6136.460000000000
2002/05/08 6124.520000000000
2002/05/15 6127.900000000000
2002/05/22 6100.830000000000
2002/05/29 6030.200000000000
2002/06/05 5920.870000000000
2002/06/12 5779.180000000000
2002/06/19 5797.790000000000
2002/06/26 5543.280000000000
2002/07/03 5426.860000000000
2002/07/10 5254.510000000000
2002/07/17 5121.280000000000
2002/07/24 4791.490000000000
2002/07/31 5195.610000000000
2002/08/07 5007.080000000000
2002/08/14 5223.320000000000
2002/08/21 5379.700000000000
2002/08/28 5243.090000000000
2002/09/04 5118.000000000000
2002/09/11 5205.760000000000
2002/09/18 4987.520000000000
2002/09/25 4811.890000000000
2002/10/02 4762.090000000000
2002/10/09 4452.490000000000
2002/10/16 4888.340000000000
2002/10/23 5059.000000000000
2002/10/30 5027.280000000000
2002/11/06 5182.290000000000
2002/11/13 4958.020000000000
2002/11/20 5122.230000000000
2002/11/27 5247.640000000000
2002/12/04 5155.430000000000
2002/12/11 5105.210000000000
